age,working_sector,financial_weight,qualification,years_of_education,loan_taken,marital_status,occupation,relationship,ethnicity,gender,gain,loss,working_hours,country,target
50.0,local_body,117496.0,HighGrad,EDL2,0,Married-civilian,clerical, Wife, White, Female,7298.0,0.0,30.0, United-States,1
43.0,private,52498.0,HighGrad,EDL2,0,Divorced,managerial, Unmarried, White, Female,0.0,0.0,40.0, United-States,1
56.0,private,247337.0,Bachelors,EDL4,0,Married-civilian,specialty, Husband, White, Male,0.0,0.0,50.0, United-States,1
41.0,private,171546.0,Bachelors,EDL4,1,Married-civilian,support, Husband, White, Male,0.0,0.0,45.0, United-States,1
59.0,private,146391.0,Doctorate,EDL5,0,Married-civilian,specialty, Husband, White, Male,0.0,0.0,50.0, United-States,1
46.0,local_body,165484.0,CommunityCollege,EDL4,0,Married-civilian,managerial, Husband, White, Male,0.0,0.0,44.0, United-States,1
53.0,private,95469.0,Bachelors,EDL4,0,Married-civilian,clerical, Husband, White, Male,0.0,1902.0,40.0, United-States,1
47.0,private,205730.0,HighGrad,EDL2,0,Married-civilian,repair, Husband, White, Male,0.0,0.0,56.0, United-States,1
29.0,private,383745.0,HighGrad,EDL2,0,Married-civilian,inspector, Husband, White, Male,0.0,1887.0,30.0, United-States,1
44.0,private,225879.0,CommunityCollege,EDL3,0,Married-civilian,clerical, Wife, Other, Female,0.0,0.0,30.0, Mexico,1
56.0,private,177271.0,CommunityCollege,EDL4,0,Married-civilian,support, Husband, White, Male,0.0,0.0,40.0, United-States,1
45.0,private,31339.0,Bachelors,EDL4,0,Married-civilian,clerical, Husband, White, Male,0.0,0.0,45.0, United-States,1
36.0,private,130620.0,Bachelors,EDL4,0,Married-civilian,specialty, Wife, Asian-Pac-Islander, Female,0.0,0.0,35.0, Philippines,1
32.0,private,208180.0,CommunityCollege,EDL4,0,Married-civilian,support, Wife, White, Female,0.0,0.0,24.0, United-States,1
29.0,national,142712.0,CommunityCollege,EDL3,0,Married-civilian,clerical, Husband, White, Male,0.0,0.0,40.0, United-States,1
41.0,private,116825.0,Masters,EDL5,0,Married-civilian,specialty, Husband, White, Male,0.0,0.0,55.0, United-States,1
48.0,state,201177.0,Bachelors,EDL4,0,Married-civilian,managerial, Husband, Black, Male,0.0,0.0,40.0, United-States,1
47.0,private,178341.0,dropout,EDL1,0,Married-civilian,inspector, Husband, White, Male,0.0,0.0,46.0, United-States,1
39.0,self_employed,135500.0,HighGrad,EDL2,0,Married-civilian,managerial, Husband, White, Male,0.0,1977.0,40.0, United-States,1
40.0,private,203761.0,HighGrad,EDL2,0,Married-civilian,inspector, Husband, White, Male,0.0,0.0,40.0, United-States,1
38.0,private,161141.0,CommunityCollege,EDL3,0,Married-civilian,repair, Husband, White, Male,0.0,0.0,48.0, United-States,1
34.0,private,181091.0,HighGrad,EDL2,0,Married-civilian,repair, Husband, White, Male,7688.0,0.0,40.0, United-States,1
43.0,national,105936.0,CommunityCollege,EDL4,0,Never-married,specialty, Not-in-family, White, Female,13550.0,0.0,40.0, United-States,1
36.0,national,192443.0,CommunityCollege,EDL3,0,Never-married,managerial, Not-in-family, Black, Male,13550.0,0.0,40.0, United-States,1
51.0,private,22211.0,Masters,EDL5,0,Married-civilian,specialty, Husband, White, Male,0.0,1902.0,60.0, United-States,1
47.0,private,199058.0,CommunityCollege,EDL3,0,Married-civilian,specialty, Husband, White, Male,0.0,0.0,40.0, United-States,1
47.0,private,160440.0,Bachelors,EDL4,0,Married-civilian,sales, Husband, White, Male,0.0,0.0,55.0, United-States,1
47.0,private,76034.0,CommunityCollege,EDL3,0,Married-civilian,other, Husband, White, Male,0.0,0.0,57.0, United-States,1
55.0,local_body,107308.0,Masters,EDL5,0,Married-civilian,specialty, Husband, White, Male,0.0,0.0,40.0, United-States,1
53.0,self_employed,145419.0,dropout,EDL1,0,Married-civilian,managerial, Husband, White, Male,7688.0,0.0,67.0, Italy,1
44.0,local_body,193425.0,Masters,EDL5,0,Married-civilian,specialty, Wife, White, Female,4386.0,0.0,40.0, United-States,1
41.0,local_body,89172.0,CommunityCollege,EDL3,0,Married-civilian,farming, Husband, White, Male,0.0,0.0,40.0, United-States,1
51.0,private,87205.0,Bachelors,EDL4,0,Married-civilian,clerical, Wife, White, Female,7688.0,0.0,20.0, United-States,1
63.0,private,137843.0,CommunityCollege,EDL3,0,Married-civilian,sales, Husband, White, Male,7298.0,0.0,48.0, United-States,1
59.0,private,182460.0,Bachelors,EDL4,0,Married-civilian,managerial, Husband, White, Male,0.0,0.0,60.0, United-States,1
43.0,private,124436.0,CommunityCollege,EDL3,0,Married-civilian,specialty, Wife, White, Female,0.0,0.0,40.0, United-States,1
53.0,private,228500.0,HighGrad,EDL2,0,Married-civilian,inspector, Husband, White, Male,0.0,0.0,40.0, United-States,1
34.0,private,150324.0,Bachelors,EDL4,0,Married-civilian,specialty, Husband, White, Male,0.0,0.0,40.0, United-States,1
37.0,private,167415.0,Masters,EDL5,0,Married-civilian,specialty, Husband, White, Male,0.0,0.0,60.0, United-States,1
51.0,private,166934.0,HighGrad,EDL2,0,Married-civilian,inspector, Husband, White, Male,0.0,0.0,40.0, United-States,1
50.0,private,204447.0,Masters,EDL5,0,Married-civilian,managerial, Husband, White, Male,15024.0,0.0,65.0, United-States,1
50.0,private,33304.0,HighGrad,EDL2,0,Married-civilian,repair, Husband, White, Male,0.0,0.0,40.0, United-States,1
53.0,self_employed,137815.0,CommunityCollege,EDL3,1,Widowed,managerial, Not-in-family, White, Male,0.0,0.0,40.0, United-States,1
32.0,private,207668.0,Bachelors,EDL4,0,Never-married,managerial, Other-relative, White, Male,0.0,2444.0,50.0, United-States,1
49.0,private,98092.0,HighGrad,EDL2,0,Married-civilian,repair, Husband, White, Male,0.0,0.0,40.0, United-States,1
52.0,state,142757.0,HighGrad,EDL2,0,Married-civilian,guard, Husband, Black, Male,0.0,0.0,40.0, United-States,1
41.0,self_employed,114967.0,CommunityCollege,EDL4,0,Married-civilian,managerial, Husband, Black, Male,0.0,0.0,40.0, United-States,1
44.0,private,209174.0,Bachelors,EDL4,0,Married-civilian,managerial, Husband, White, Male,0.0,0.0,70.0, United-States,1
23.0,private,102942.0,Bachelors,EDL4,0,Never-married,specialty, Own-child, White, Female,0.0,2258.0,40.0, United-States,1
33.0,self_employed,427474.0,HighGrad,EDL2,0,Married-civilian,sales, Husband, White, Male,0.0,0.0,60.0, United-States,1
58.0,self_employed,147653.0,dropout,EDL1,0,Married-civilian,repair, Wife, White, Female,0.0,1977.0,35.0, Yugoslavia,1
38.0,self_employed,280169.0,Bachelors,EDL4,0,Married-civilian,sales, Husband, White, Male,7298.0,0.0,50.0, United-States,1
38.0,local_body,86643.0,Bachelors,EDL4,0,Married-civilian,specialty, Husband, White, Male,0.0,0.0,45.0, United-States,1
38.0,self_employed,146042.0,Bachelors,EDL4,0,Married-civilian,specialty, Husband, Asian-Pac-Islander, Male,3103.0,0.0,60.0, United-States,1
49.0,self_employed,102110.0,HighGrad,EDL2,0,Married-civilian,support, Husband, White, Male,0.0,0.0,30.0, United-States,1
38.0,private,152237.0,Bachelors,EDL4,1,Never-married,sales, Not-in-family, White, Male,0.0,0.0,45.0, Yugoslavia,1
40.0,national,199303.0,CommunityCollege,EDL4,0,Married-civilian,specialty, Husband, White, Male,0.0,0.0,40.0, United-States,1
58.0,national,244830.0,Bachelors,EDL4,0,Separated,specialty, Not-in-family, White, Male,4787.0,0.0,40.0, United-States,1
37.0,private,116358.0,HighGrad,EDL2,0,Never-married,repair, Other-relative, Amer-Indian-Eskimo, Male,27828.0,0.0,48.0, United-States,1
50.0,self_employed,302708.0,Bachelors,EDL4,1,Married-civilian,managerial, Husband, Asian-Pac-Islander, Male,7688.0,0.0,50.0, Japan,1
36.0,local_body,137314.0,CommunityCollege,EDL3,0,Married-civilian,guard, Husband, White, Male,0.0,0.0,60.0, United-States,1
33.0,private,295589.0,Bachelors,EDL4,0,Never-married,specialty, Not-in-family, Black, Male,0.0,0.0,50.0, United-States,1
35.0,private,204590.0,CommunityCollege,EDL4,0,Married-civilian,other, Wife, Black, Female,0.0,0.0,40.0, United-States,1
33.0,state,220066.0,Doctorate,EDL5,0,Married-civilian,specialty, Wife, White, Female,0.0,0.0,48.0, United-States,1
52.0,private,128378.0,Bachelors,EDL4,0,Married-civilian,specialty, Husband, White, Male,0.0,0.0,40.0, United-States,1
63.0,private,339755.0,Bachelors,EDL4,1,Married-civilian,specialty, Husband, White, Male,0.0,0.0,50.0, Yugoslavia,1
59.0,private,176647.0,HighGrad,EDL2,0,Married-civilian,repair, Husband, White, Male,0.0,0.0,40.0, United-States,1
36.0,private,86459.0,CommunityCollege,EDL4,0,Married-civilian,managerial, Husband, White, Male,0.0,1887.0,50.0, United-States,1
32.0,self_employed,37232.0,Masters,EDL5,0,Married-civilian,specialty, Husband, White, Male,7688.0,0.0,45.0, United-States,1
47.0,local_body,81654.0,CommunityCollege,EDL3,1,Divorced,managerial, Not-in-family, White, Male,0.0,0.0,56.0, United-States,1
42.0,private,124792.0,HighGrad,EDL2,0,Married-civilian,repair, Husband, Black, Male,7688.0,0.0,45.0, United-States,1
32.0,self_employed,129497.0,CommunityCollege,EDL3,0,Married-civilian,repair, Husband, White, Male,0.0,0.0,55.0, United-States,1
58.0,private,111625.0,Bachelors,EDL4,0,Widowed,managerial, Unmarried, White, Male,8614.0,0.0,40.0, United-States,1
47.0,self_employed,96798.0,HighGrad,EDL2,1,Married-civilian,managerial, Husband, White, Male,0.0,0.0,80.0, United-States,1
34.0,private,430554.0,CommunityCollege,EDL3,0,Married-civilian,managerial, Husband, White, Male,0.0,0.0,50.0, United-States,1
35.0,private,187089.0,CommunityCollege,EDL4,0,Married-civilian,managerial, Wife, White, Female,0.0,0.0,42.0, United-States,1
46.0,local_body,398986.0,Doctorate,EDL5,0,Married-civilian,specialty, Wife, White, Female,0.0,1902.0,52.0, United-States,1
35.0,private,183800.0,Bachelors,EDL4,0,Married-civilian,clerical, Husband, White, Male,0.0,0.0,40.0, United-States,1
52.0,self_employed,260938.0,CommunityCollege,EDL3,0,Married-civilian,managerial, Husband, White, Male,0.0,0.0,60.0, United-States,1
29.0,private,389713.0,CommunityCollege,EDL4,0,Married-civilian,repair, Husband, White, Male,0.0,0.0,40.0, United-States,1
55.0,private,208451.0,Masters,EDL5,0,Married-civilian,managerial, Husband, White, Male,0.0,0.0,40.0, United-States,1
55.0,state,270228.0,CommunityCollege,EDL4,1,Married-civilian,transport, Husband, Black, Male,7688.0,0.0,40.0, United-States,1
60.0,private,101096.0,Doctorate,EDL5,0,Never-married,specialty, Not-in-family, White, Female,0.0,0.0,65.0, United-States,1
39.0,private,236391.0,HighGrad,EDL2,0,Married-civilian,transport, Husband, White, Male,0.0,0.0,50.0, United-States,1
26.0,private,248612.0,Bachelors,EDL4,0,Never-married,managerial, Not-in-family, White, Male,0.0,0.0,70.0, United-States,1
29.0,private,236436.0,CommunityCollege,EDL4,0,Never-married,specialty, Not-in-family, White, Female,8614.0,0.0,40.0, United-States,1
34.0,private,243165.0,Bachelors,EDL4,0,Married-civilian,other, Husband, White, Male,0.0,0.0,30.0, United-States,1
77.0,self_employed,84979.0,Doctorate,EDL5,0,Married-civilian,farming, Husband, White, Male,20051.0,0.0,40.0, United-States,1
50.0,self_employed,68898.0,Masters,EDL5,0,Married-civilian,sales, Husband, White, Male,7688.0,0.0,55.0, United-States,1
60.0,private,198170.0,CommunityCollege,EDL3,0,Married-civilian,transport, Husband, White, Male,0.0,0.0,40.0, United-States,1
26.0,private,22328.0,Bachelors,EDL4,0,Married-civilian,sales, Husband, White, Male,0.0,0.0,40.0, United-States,1
25.0,self_employed,148888.0,HighGrad,EDL2,0,Married-civilian,managerial, Husband, White, Male,0.0,0.0,60.0, United-States,1
53.0,self_employed,55139.0,Masters,EDL5,1,Married-civilian,managerial, Husband, White, Male,0.0,0.0,40.0, United-States,1
42.0,state,212206.0,Masters,EDL5,0,Married-civilian,transport, Wife, White, Female,0.0,1887.0,48.0, United-States,1
45.0,private,252079.0,CommunityCollege,EDL3,0,Married-civilian,specialty, Husband, White, Male,0.0,0.0,50.0, United-States,1
40.0,state,174283.0,Doctorate,EDL5,0,Married-civilian,specialty, Husband, White, Male,0.0,1887.0,50.0, United-States,1
34.0,private,265706.0,Masters,EDL5,0,Never-married,sales, Unmarried, White, Male,0.0,0.0,60.0, United-States,1
58.0,self_employed,190763.0,Bachelors,EDL4,0,Married-civilian,specialty, Husband, White, Male,0.0,0.0,40.0, United-States,1
55.0,local_body,209535.0,Masters,EDL5,0,Married-civilian,specialty, Husband, White, Male,0.0,0.0,40.0, United-States,1
28.0,private,183151.0,dropout,EDL1,1,Married-civilian,cleaner, Husband, White, Male,7688.0,0.0,40.0, United-States,1
33.0,self_employed,272359.0,Bachelors,EDL4,0,Married-civilian,sales, Husband, White, Male,7298.0,0.0,80.0, United-States,1
34.0,self_employed,34572.0,CommunityCollege,EDL4,0,Married-civilian,managerial, Husband, White, Male,0.0,0.0,60.0, United-States,1
30.0,private,226443.0,Bachelors,EDL4,0,Married-civilian,sales, Husband, White, Male,0.0,0.0,50.0, United-States,1
35.0,private,356238.0,CommunityCollege,EDL4,0,Never-married,other, Not-in-family, White, Female,0.0,0.0,80.0, United-States,1
56.0,self_employed,39380.0,CommunityCollege,EDL3,0,Married-non-resident,farming, Not-in-family, White, Female,27828.0,0.0,20.0, United-States,1
41.0,national,356934.0,CommunityCollege,EDL3,0,Married-civilian,specialty, Husband, White, Male,0.0,0.0,44.0, United-States,1
30.0,private,328242.0,Bachelors,EDL4,0,Married-civilian,managerial, Husband, Asian-Pac-Islander, Male,0.0,0.0,40.0, Hong,1
45.0,private,145636.0,Masters,EDL5,0,Married-civilian,managerial, Husband, White, Male,0.0,1977.0,43.0, United-States,1
38.0,self_employed,299036.0,Bachelors,EDL4,0,Married-civilian,sales, Husband, White, Male,0.0,0.0,55.0, United-States,1
36.0,self_employed,89622.0,HighGrad,EDL2,0,Married-civilian,repair, Husband, White, Male,0.0,0.0,80.0, United-States,1
54.0,private,343242.0,CommunityCollege,EDL3,0,Married-civilian,managerial, Husband, White, Male,0.0,0.0,44.0, United-States,1
30.0,private,460408.0,HighGrad,EDL2,0,Married-civilian,repair, Husband, White, Male,0.0,0.0,40.0, United-States,1
36.0,private,230329.0,Bachelors,EDL4,0,Married-civilian,managerial, Husband, White, Male,0.0,0.0,50.0, United-States,1
44.0,private,191814.0,CommunityCollege,EDL3,0,Married-civilian,specialty, Husband, White, Male,0.0,0.0,45.0, United-States,1
47.0,private,386136.0,CommunityCollege,EDL4,0,Married-civilian,specialty, Husband, White, Male,0.0,0.0,40.0, United-States,1
41.0,private,152529.0,Bachelors,EDL4,0,Never-married,specialty, Not-in-family, White, Male,0.0,0.0,40.0, United-States,1
52.0,private,232132.0,dropout,EDL2,0,Married-civilian,inspector, Husband, White, Male,0.0,0.0,45.0, United-States,1
35.0,private,105821.0,HighGrad,EDL2,0,Married-civilian,managerial, Husband, White, Male,5178.0,0.0,40.0, United-States,1
48.0,private,173243.0,Doctorate,EDL5,0,Married-civilian,specialty, Husband, White, Male,0.0,0.0,45.0, United-States,1
68.0,self_employed,69249.0,HighGrad,EDL2,0,Married-civilian,farming, Husband, White, Male,0.0,0.0,50.0, United-States,1
44.0,private,60414.0,Masters,EDL5,0,Married-civilian,managerial, Husband, White, Male,0.0,0.0,40.0, United-States,1
48.0,local_body,317360.0,Masters,EDL5,0,Married-civilian,specialty, Wife, White, Female,0.0,0.0,40.0, United-States,1
54.0,private,162238.0,Masters,EDL5,0,Divorced,managerial, Not-in-family, White, Male,0.0,0.0,50.0, United-States,1
35.0,private,87556.0,Masters,EDL5,0,Never-married,specialty, Not-in-family, White, Male,0.0,0.0,45.0, United-States,1
57.0,local_body,47392.0,HighGrad,EDL2,0,Married-civilian,managerial, Husband, White, Male,0.0,0.0,40.0, United-States,1
46.0,private,358585.0,CommunityCollege,EDL3,0,Divorced,repair, Unmarried, White, Male,0.0,0.0,40.0, United-States,1
33.0,private,377283.0,Bachelors,EDL4,0,Separated,sales, Not-in-family, White, Female,0.0,0.0,50.0, United-States,1
46.0,private,110171.0,CommunityCollege,EDL3,1,Married-civilian,repair, Husband, White, Male,7688.0,0.0,40.0, United-States,1
43.0,private,163455.0,HighGrad,EDL2,0,Married-civilian,repair, Husband, White, Male,0.0,0.0,40.0, United-States,1
55.0,national,145401.0,Bachelors,EDL4,0,Married-civilian,managerial, Husband, White, Male,0.0,0.0,40.0, United-States,1
48.0,self_employed,184787.0,dropout,EDL1,0,Married-civilian,repair, Husband, White, Male,0.0,0.0,50.0, United-States,1
37.0,state,239409.0,Masters,EDL5,0,Married-civilian,specialty, Husband, White, Male,0.0,0.0,60.0, United-States,1
27.0,state,23740.0,HighGrad,EDL2,1,Never-married,transport, Not-in-family, Amer-Indian-Eskimo, Male,0.0,0.0,38.0, United-States,1
26.0,private,164488.0,Masters,EDL5,0,Married-civilian,specialty, Husband, White, Male,0.0,1887.0,40.0, United-States,1
28.0,private,189530.0,CommunityCollege,EDL4,0,Married-civilian,specialty, Husband, White, Male,0.0,0.0,40.0, United-States,1
35.0,private,224512.0,Masters,EDL5,0,Married-civilian,sales, Husband, White, Male,0.0,0.0,55.0, United-States,1
70.0,state,410980.0,CommunityCollege,EDL3,0,Married-civilian,transport, Husband, White, Male,0.0,0.0,10.0, United-States,1
52.0,private,38795.0,HighGrad,EDL2,0,Divorced,repair, Not-in-family, White, Male,0.0,0.0,40.0, United-States,1
68.0,local_body,233954.0,Masters,EDL5,0,Widowed,specialty, Unmarried, Black, Female,0.0,0.0,40.0, United-States,1
37.0,private,86551.0,Bachelors,EDL4,0,Married-civilian,managerial, Husband, White, Male,0.0,0.0,50.0, United-States,1
35.0,private,241998.0,HighGrad,EDL2,0,Never-married,sales, Not-in-family, White, Male,4787.0,0.0,40.0, United-States,1
41.0,private,204235.0,CommunityCollege,EDL4,0,Married-civilian,sales, Husband, White, Male,0.0,0.0,40.0, United-States,1
48.0,national,215389.0,HighGrad,EDL2,0,Married-civilian,transport, Husband, Black, Male,0.0,0.0,40.0, United-States,1
39.0,private,173476.0,Masters,EDL5,0,Married-civilian,repair, Husband, White, Male,7688.0,0.0,40.0, United-States,1
38.0,private,217349.0,CommunityCollege,EDL4,0,Divorced,specialty, Not-in-family, White, Female,14344.0,0.0,40.0, United-States,1
44.0,private,377018.0,CommunityCollege,EDL4,0,Married-civilian,repair, Husband, White, Male,0.0,0.0,40.0, United-States,1
56.0,private,99894.0,dropout,EDL1,0,Married-civilian,sales, Wife, Asian-Pac-Islander, Female,0.0,0.0,30.0, Japan,1
47.0,private,198769.0,CommunityCollege,EDL3,0,Never-married,clerical, Not-in-family, White, Female,0.0,0.0,40.0, United-States,1
31.0,private,178623.0,Bachelors,EDL4,0,Never-married,specialty, Not-in-family, Black, Female,14084.0,0.0,60.0, United-States,1
41.0,national,106982.0,CommunityCollege,EDL3,0,Divorced,specialty, Unmarried, White, Female,0.0,0.0,40.0, United-States,1
45.0,private,203653.0,HighGrad,EDL2,0,Married-civilian,clerical, Husband, Black, Male,7298.0,0.0,40.0, United-States,1
52.0,self_employed,114758.0,Bachelors,EDL4,0,Married-civilian,sales, Husband, White, Male,15024.0,0.0,50.0, United-States,1
36.0,private,199439.0,Masters,EDL5,0,Married-civilian,managerial, Husband, White, Male,0.0,0.0,45.0, United-States,1
52.0,self_employed,81436.0,Masters,EDL5,0,Married-civilian,sales, Husband, White, Male,0.0,0.0,40.0, United-States,1
